;choice_0_0;choice_1_0;choice_2_0;choice_3_0;av_0_0;av_1_0;av_2_0;av_3_0;CHARGING_FUELING_TIME_0_0;CHARGING_FUELING_TIME_1_0;CHARGING_FUELING_TIME_2_0;CHARGING_FUELING_TIME_3_0;PURCHASE_PRICE_0_0;RANGE_0_0;PURCHASE_PRICE_1_0;RANGE_1_0;PURCHASE_PRICE_2_0;RANGE_2_0;PURCHASE_PRICE_3_0;RANGE_3_0
0;1;0;0;0;1;1;1;0;2;2;15;0;8.235294118;7;22.35294118;5;12.94117647;2.5;0;0
1;0;0;1;0;1;1;1;0;2;2;5;0;4.761904762;7;8.571428571;5;10.47619048;2.5;0;0
2;0;0;0;1;0;1;1;1;0;2;10;2;0;0;13.84615385;5;20;6.5;13.84615385;6
3;0;0;1;0;0;1;1;0;0;2;5;0;0;0;13.10344828;5;4.137931034;6.5;0;0
4;0;0;0;1;1;0;0;1;2;0;0;2;7.222222222;5;0;0;0;0;5;6
5;0;0;1;0;1;0;1;1;2;0;5;2;17.89473684;5;0;0;15.78947368;4.5;9.473684211;4
6;0;0;1;0;1;0;1;0;2;0;25;0;15.29411765;9;0;0;22.35294118;4.5;0;0
7;0;0;1;0;1;1;1;0;2;2;15;0;13.68421053;7;5.263157895;9;5.263157895;2.5;0;0
8;1;0;0;0;1;0;1;0;2;0;15;0;8.235294118;7;0;0;7.058823529;6.5;0;0
9;1;0;0;0;1;1;1;0;2;2;20;0;10.76923077;7;16.92307692;5;29.23076923;4.5;0;0
10;0;0;1;0;0;1;1;1;0;2;10;2;0;0;42.22222222;5;28.88888889;4.5;20;8
11;0;0;1;0;0;1;1;1;0;2;10;2;0;0;12;5;6.666666667;4.5;13.33333333;8
12;0;0;0;1;1;0;1;1;2;0;25;2;13.6;7;0;0;4.8;2.5;8.8;8
13;0;0;0;1;0;1;1;1;0;2;10;2;0;0;15.55555556;7;22.22222222;2.5;20;8
14;0;0;0;1;1;0;1;1;2;0;20;2;32;9;0;0;28;2.5;36;6
15;0;0;1;0;0;1;1;1;0;2;10;2;0;0;37.77777778;7;15.55555556;6.5;24.44444444;4
16;0;1;0;0;0;1;1;0;0;2;5;0;0;0;15.55555556;9;42.22222222;4.5;0;0
17;0;0;0;1;0;1;1;1;0;2;15;2;0;0;10.76923077;9;20;4.5;13.84615385;4
18;0;1;0;0;1;1;1;0;2;2;20;0;3.888888889;7;6.111111111;5;7.222222222;6.5;0;0
19;0;0;0;1;1;0;1;1;2;0;5;2;12.94117647;5;0;0;9.411764706;4.5;10.58823529;8
20;0;1;0;0;0;1;1;1;0;2;15;2;0;0;23.63636364;9;10.90909091;2.5;16.36363636;6
21;0;0;0;1;0;0;1;1;0;0;10;2;0;0;0;0;44;2.5;32;6
22;0;1;0;0;1;1;1;0;2;2;5;0;23.63636364;5;5.454545455;9;20;4.5;0;0
23;0;0;1;0;1;1;1;0;2;2;25;0;5.454545455;7;20;5;20;6.5;0;0
24;0;0;1;0;1;0;1;0;2;0;25;0;9.62962963;9;0;0;14.07407407;4.5;0;0
25;0;1;0;0;0;1;1;0;0;2;20;0;0;0;10;9;24.28571429;6.5;0;0
26;1;0;0;0;1;0;1;1;2;0;20;2;6.086956522;9;0;0;8.695652174;2.5;13.04347826;4
27;0;0;0;1;0;1;1;1;0;2;10;2;0;0;2.608695652;9;9.565217391;2.5;7.826086957;6
28;0;1;0;0;0;1;1;1;0;2;10;2;0;0;8.235294118;9;22.35294118;4.5;9.411764706;4
29;0;0;1;0;0;1;1;0;0;2;20;0;0;0;20;7;23.63636364;6.5;0;0
30;0;0;1;0;0;1;1;1;0;2;10;2;0;0;34.54545455;7;10.90909091;6.5;20;4
31;0;0;0;1;1;0;1;1;2;0;20;2;33.33333333;9;0;0;33.33333333;4.5;17.77777778;4
32;0;1;0;0;0;1;1;1;0;2;10;2;0;0;16.92307692;9;4.615384615;4.5;26.15384615;8
33;0;1;0;0;0;1;1;0;0;2;5;0;0;0;40;9;60;4.5;0;0
34;0;0;1;0;1;0;1;1;2;0;20;2;4.8;9;0;0;5.6;6.5;8.8;4
35;1;0;0;0;1;0;1;0;2;0;20;0;9.090909091;5;0;0;23.63636364;6.5;0;0
36;0;0;1;0;1;1;1;0;2;2;5;0;17.33333333;9;14.66666667;7;8;2.5;0;0
37;0;0;1;0;1;0;1;1;2;0;10;2;17.33333333;9;0;0;12;2.5;20;6
38;0;0;1;0;1;0;1;1;2;0;15;2;15.29411765;9;0;0;10.58823529;2.5;9.411764706;6
39;0;0;1;0;1;0;1;0;2;0;15;0;3.888888889;7;0;0;6.111111111;2.5;0;0
40;0;0;1;0;0;1;1;1;0;2;15;2;0;0;24.44444444;7;28.88888889;6.5;33.33333333;4
41;1;0;0;0;1;0;1;0;2;0;5;0;2.777777778;9;0;0;2.777777778;2.5;0;0
42;0;0;1;0;1;0;1;1;2;0;10;2;13.75;5;0;0;18.75;6.5;13.75;4
43;0;0;1;0;1;1;1;0;2;2;20;0;130;7;70;9;80;6.5;0;0
44;1;0;0;0;1;1;1;0;2;2;15;0;8.571428571;9;24.28571429;5;18.57142857;4.5;0;0
45;0;0;0;1;1;0;1;1;2;0;20;2;20;7;0;0;15.55555556;6.5;24.44444444;4
46;1;0;0;0;1;1;0;1;2;2;0;2;2.777777778;9;5.555555556;5;0;0;5;6
47;0;0;0;1;0;1;1;1;0;2;5;2;0;0;10.4;7;5.6;6.5;8;4
48;0;1;0;0;0;1;1;1;0;2;15;2;0;0;10.76923077;7;23.07692308;6.5;12.30769231;8
49;0;1;0;0;0;1;1;0;0;2;20;0;0;0;52;9;32;4.5;0;0
50;1;0;0;0;1;0;1;0;2;0;15;0;6.086956522;9;0;0;13.04347826;4.5;0;0
51;0;0;0;1;1;0;1;1;2;0;10;2;6.666666667;9;0;0;12;2.5;14.66666667;6
52;0;0;1;0;0;0;1;1;0;0;20;2;0;0;0;0;31.42857143;6.5;31.42857143;4
53;0;0;1;0;1;0;1;0;2;0;10;0;13.68421053;5;0;0;7.368421053;4.5;0;0
54;1;0;0;0;1;1;1;0;2;2;5;0;27.14285714;5;8.571428571;9;10;4.5;0;0
55;1;0;0;0;1;0;1;1;2;0;10;2;13.04347826;7;0;0;7.826086957;6.5;7.826086957;4
56;0;1;0;0;0;1;1;1;0;2;5;2;0;0;5.882352941;7;12.94117647;2.5;10.58823529;8
57;0;0;0;1;0;1;1;1;0;2;20;2;0;0;6.111111111;9;5;4.5;5;4
58;0;0;0;1;1;0;1;1;2;0;20;2;11.57894737;7;0;0;15.78947368;4.5;8.421052632;8
59;1;0;0;0;1;0;1;1;2;0;10;2;13.84615385;7;0;0;13.84615385;2.5;16.92307692;4
60;0;0;0;1;1;1;0;1;2;2;0;2;10.76923077;9;13.84615385;7;0;0;12.30769231;4
61;0;0;0;1;1;1;0;1;2;2;0;2;17.64705882;5;3.529411765;7;0;0;9.411764706;8
62;0;0;0;1;0;0;1;1;0;0;15;2;0;0;0;0;12.72727273;2.5;23.63636364;6
63;1;0;0;0;1;1;0;1;2;2;0;2;15.29411765;7;10.58823529;9;0;0;12.94117647;4
64;0;0;0;1;1;0;1;1;2;0;20;2;8.965517241;5;0;0;6.206896552;4.5;5.517241379;8
65;0;1;0;0;0;1;1;1;0;2;15;2;0;0;10.76923077;5;20;4.5;12.30769231;8
66;0;0;1;0;1;1;1;0;2;2;5;0;28.88888889;7;17.77777778;9;11.11111111;2.5;0;0
67;1;0;0;0;1;1;0;1;2;2;0;2;6.666666667;5;12;7;0;0;12;8
68;1;0;0;0;1;0;0;1;2;0;0;2;27.27272727;9;0;0;0;0;18.18181818;4
69;0;1;0;0;1;1;1;0;2;2;10;0;22.35294118;5;8.235294118;7;12.94117647;2.5;0;0
70;0;0;1;0;0;1;1;1;0;2;15;2;0;0;20;7;10.90909091;6.5;20;4
71;0;0;1;0;1;1;1;0;2;2;10;0;8;7;10.4;5;5.6;6.5;0;0
72;0;1;0;0;0;1;1;1;0;2;15;2;0;0;68;9;28;4.5;36;4
73;0;0;0;1;1;0;1;1;2;0;15;2;28.88888889;5;0;0;28.88888889;6.5;20;6
74;0;1;0;0;1;1;1;0;2;2;10;0;22.35294118;5;8.235294118;7;12.94117647;2.5;0;0
75;0;0;0;1;1;0;1;1;2;0;25;2;33.33333333;5;0;0;24.44444444;6.5;33.33333333;6
76;1;0;0;0;1;1;1;0;2;2;25;0;13.33333333;7;24.44444444;5;24.44444444;6.5;0;0
77;1;0;0;0;1;0;1;1;2;0;25;2;9.473684211;9;0;0;20;4.5;9.473684211;4
78;1;0;0;0;1;0;1;1;2;0;5;2;16.25;5;0;0;18.75;6.5;11.25;6
79;0;0;1;0;0;1;1;1;0;2;20;2;0;0;54.28571429;7;14.28571429;2.5;31.42857143;8
80;1;0;0;0;1;0;1;1;2;0;20;2;18.57142857;5;0;0;8.571428571;6.5;18.57142857;6
81;0;0;1;0;0;1;1;1;0;2;25;2;0;0;12.72727273;9;20;2.5;16.36363636;6
82;0;0;0;1;0;1;1;1;0;2;20;2;0;0;23.63636364;5;5.454545455;4.5;16.36363636;8
83;0;1;0;0;0;1;1;1;0;2;15;2;0;0;13.04347826;5;4.347826087;4.5;7.826086957;8
84;1;0;0;0;1;1;1;0;2;2;5;0;12.72727273;9;27.27272727;7;12.72727273;2.5;0;0
85;0;0;0;1;0;1;1;1;0;2;20;2;0;0;14.66666667;7;9.333333333;6.5;12;4
86;0;0;1;0;1;0;1;0;2;0;25;0;33.33333333;5;0;0;6.666666667;4.5;0;0
87;0;1;0;0;0;1;1;1;0;2;25;2;0;0;12.94117647;5;8.235294118;4.5;12.94117647;8
88;0;1;0;0;0;1;1;1;0;2;10;2;0;0;2.857142857;9;12.38095238;4.5;16.19047619;4
89;0;0;1;0;0;0;1;1;0;0;20;2;0;0;0;0;11.57894737;2.5;11.57894737;8
90;1;0;0;0;1;1;0;1;2;2;0;2;12.94117647;9;20;5;0;0;12.94117647;6
91;0;0;0;1;0;1;1;1;0;2;15;2;0;0;11.57894737;5;11.57894737;4.5;10.52631579;8
92;0;0;0;1;0;1;0;1;0;2;0;2;0;0;1.666666667;9;0;0;7.222222222;6
93;0;0;0;1;1;0;1;1;2;0;5;2;7.2;7;0;0;5.6;4.5;7.2;8
94;0;0;1;0;1;0;1;1;2;0;20;2;8.965517241;5;0;0;6.206896552;4.5;5.517241379;8
95;0;0;0;1;1;1;0;1;2;2;0;2;9.333333333;7;20;5;0;0;10.66666667;8
96;0;0;1;0;1;0;1;0;2;0;25;0;28.88888889;7;0;0;33.33333333;4.5;0;0
97;0;0;0;1;1;1;0;1;2;2;0;2;22.66666667;5;9.333333333;7;0;0;12;8
98;0;0;0;1;1;0;1;1;2;0;10;2;30.90909091;7;0;0;16.36363636;6.5;18.18181818;4
99;0;0;1;0;1;1;1;0;2;2;10;0;3.333333333;9;7.222222222;7;3.888888889;2.5;0;0
100;0;0;0;1;1;0;1;1;2;0;10;2;4.444444444;5;0;0;10.55555556;4.5;5;8
101;0;1;0;0;1;1;1;0;2;2;25;0;10.4;5;5.6;7;15.2;4.5;0;0
102;0;0;1;0;0;0;1;1;0;0;20;2;0;0;0;0;6.666666667;2.5;14.66666667;8
103;0;0;1;0;1;1;1;0;2;2;15;0;23.63636364;5;10.90909091;9;12.72727273;4.5;0;0
104;0;0;0;1;0;0;1;1;0;0;15;2;0;0;0;0;12.72727273;4.5;16.36363636;8
105;0;0;0;1;0;0;1;1;0;0;5;2;0;0;0;0;14.66666667;2.5;22.66666667;8
106;0;0;0;1;0;1;1;1;0;2;5;2;0;0;7.368421053;7;20;6.5;11.57894737;4
107;0;0;1;0;0;1;1;0;0;2;10;0;0;0;12;5;12;4.5;0;0
108;0;0;1;0;0;1;1;1;0;2;5;2;0;0;11.57894737;9;5.263157895;4.5;9.473684211;4
109;0;0;1;0;0;1;1;1;0;2;10;2;0;0;3.888888889;7;4.444444444;6.5;8.333333333;4
110;1;0;0;0;1;1;1;0;2;2;20;0;2.777777778;5;2.777777778;7;7.222222222;6.5;0;0
111;0;1;0;0;0;1;1;0;0;2;15;0;0;0;15.71428571;5;8.571428571;4.5;0;0
112;0;0;0;1;1;1;0;1;2;2;0;2;42.22222222;5;20;7;0;0;24.44444444;8
113;0;0;0;1;1;0;1;1;2;0;15;2;5.454545455;7;0;0;18.18181818;6.5;30.90909091;4
114;0;0;1;0;0;1;1;1;0;2;25;2;0;0;7.058823529;7;12.94117647;2.5;17.64705882;8
115;0;0;1;0;0;1;1;0;0;2;10;0;0;0;28.88888889;9;11.11111111;2.5;0;0
116;0;0;0;1;0;1;1;1;0;2;25;2;0;0;13.68421053;9;7.368421053;4.5;9.473684211;4
117;1;0;0;0;1;1;1;0;2;2;10;0;15.55555556;5;20;7;28.88888889;6.5;0;0
118;0;1;0;0;1;1;1;0;2;2;20;0;12.72727273;5;12.72727273;9;20;4.5;0;0
119;1;0;0;0;1;1;0;1;2;2;0;2;42.22222222;7;13.33333333;9;0;0;20;4
120;0;0;1;0;0;1;1;0;0;2;25;0;0;0;54.28571429;5;31.42857143;6.5;0;0
121;0;0;0;1;0;0;1;1;0;0;20;2;0;0;0;0;16.25;6.5;11.25;6
122;0;1;0;0;0;1;1;1;0;2;10;2;0;0;7.058823529;7;10.58823529;2.5;10.58823529;8
123;0;0;1;0;1;0;1;1;2;0;15;2;6.666666667;9;0;0;11.11111111;4.5;6.666666667;4
124;0;0;0;1;1;0;1;1;2;0;25;2;11.57894737;9;0;0;3.157894737;4.5;8.421052632;4
125;0;0;0;1;0;0;1;1;0;0;10;2;0;0;0;0;10.4;6.5;8.8;6
126;0;0;1;0;1;0;1;0;2;0;25;0;3.703703704;7;0;0;6.666666667;6.5;0;0
127;0;0;1;0;0;0;1;1;0;0;10;2;0;0;0;0;10.47619048;2.5;7.619047619;6
128;0;1;0;0;0;1;1;1;0;2;25;2;0;0;6.956521739;9;7.826086957;2.5;7.826086957;6
129;1;0;0;0;1;0;1;1;2;0;25;2;15.78947368;7;0;0;7.368421053;2.5;15.78947368;8
130;0;0;1;0;0;1;1;0;0;2;25;0;0;0;20;5;16.36363636;6.5;0;0
131;0;0;1;0;0;1;1;0;0;2;10;0;0;0;12.59259259;7;8.148148148;2.5;0;0
132;0;1;0;0;1;1;1;0;2;2;5;0;6.111111111;9;6.111111111;7;3.333333333;2.5;0;0
133;0;0;1;0;1;0;1;0;2;0;20;0;7.692307692;5;0;0;20;6.5;0;0
134;0;0;0;1;1;1;0;1;2;2;0;2;3.157894737;5;11.57894737;7;0;0;11.57894737;8
135;0;0;1;0;0;1;1;1;0;2;5;2;0;0;16.92307692;5;16.92307692;4.5;16.92307692;8
136;0;0;1;0;0;1;1;1;0;2;25;2;0;0;22.22222222;7;24.44444444;2.5;20;8
137;1;0;0;0;1;0;1;0;2;0;5;0;15.29411765;5;0;0;9.411764706;2.5;0;0
138;1;0;0;0;1;0;1;1;2;0;5;2;25.33333333;5;0;0;9.333333333;4.5;12;8
139;0;0;0;1;1;1;0;1;2;2;0;2;20;7;31.42857143;5;0;0;25.71428571;8
140;0;0;0;1;0;1;1;1;0;2;15;2;0;0;6.666666667;7;14.28571429;6.5;7.619047619;8
141;0;0;1;0;0;0;1;1;0;0;5;2;0;0;0;0;9.333333333;2.5;13.33333333;6
142;0;0;1;0;1;0;1;0;2;0;15;0;7.222222222;9;0;0;3.888888889;6.5;0;0
143;0;1;0;0;1;1;0;1;2;2;0;2;8;5;17.33333333;9;0;0;22.66666667;6
144;0;0;0;1;1;0;1;1;2;0;25;2;10.47619048;7;0;0;6.666666667;6.5;8.571428571;4
145;0;1;0;0;1;1;1;0;2;2;20;0;68;7;28;9;44;2.5;0;0
146;0;1;0;0;1;1;0;1;2;2;0;2;11.57894737;5;3.157894737;9;0;0;11.57894737;6
147;0;0;1;0;1;1;1;0;2;2;20;0;23.63636364;7;23.63636364;5;27.27272727;4.5;0;0
148;1;0;0;0;1;0;1;1;2;0;20;2;16.25;5;0;0;3.75;4.5;16.25;8
149;0;0;0;1;1;0;1;1;2;0;20;2;24.44444444;9;0;0;24.44444444;2.5;20;6
150;0;0;1;0;1;1;1;0;2;2;10;0;8.235294118;9;12.94117647;5;8.235294118;4.5;0;0
151;0;0;0;1;1;0;1;1;2;0;10;2;4.347826087;7;0;0;11.30434783;6.5;6.956521739;6
152;0;0;1;0;0;1;1;0;0;2;25;0;0;0;22.66666667;7;8;6.5;0;0
153;0;0;1;0;0;1;1;0;0;2;10;0;0;0;12.38095238;7;6.666666667;6.5;0;0
154;0;0;0;1;1;0;1;1;2;0;20;2;20;7;0;0;15.38461538;2.5;23.07692308;8
155;0;0;1;0;1;1;1;0;2;2;10;0;14.28571429;7;37.14285714;5;22.85714286;4.5;0;0
156;0;0;1;0;0;1;1;0;0;2;10;0;0;0;10;7;10;6.5;0;0
157;0;0;0;1;1;0;1;1;2;0;15;2;5.263157895;5;0;0;11.57894737;6.5;9.473684211;6
158;0;1;0;0;1;1;1;0;2;2;20;0;12.94117647;9;10.58823529;7;8.235294118;2.5;0;0
159;0;0;1;0;1;0;1;1;2;0;5;2;28.88888889;9;0;0;24.44444444;4.5;37.77777778;4
160;1;0;0;0;1;1;1;0;2;2;10;0;8.965517241;5;7.586206897;7;10.34482759;6.5;0;0
161;1;0;0;0;1;0;1;1;2;0;10;2;5.6;5;0;0;8.8;6.5;10.4;6
162;1;0;0;0;1;1;0;1;2;2;0;2;10;7;8.571428571;5;0;0;15.71428571;8
163;1;0;0;0;1;1;1;0;2;2;5;0;15.55555556;7;15.55555556;5;37.77777778;6.5;0;0
164;1;0;0;0;1;0;1;1;2;0;15;2;4.761904762;7;0;0;14.28571429;6.5;8.571428571;8
165;0;0;1;0;0;0;1;1;0;0;5;2;0;0;0;0;110;4.5;110;8
166;0;0;1;0;1;0;1;1;2;0;5;2;12.38095238;7;0;0;6.666666667;2.5;8.571428571;4
167;0;0;0;1;1;0;1;1;2;0;5;2;5.454545455;9;0;0;12.72727273;4.5;20;4
168;0;1;0;0;1;1;0;1;2;2;0;2;23.07692308;5;10.76923077;9;0;0;12.30769231;6
169;0;0;1;0;1;0;1;0;2;0;20;0;44;7;0;0;44;2.5;0;0
170;0;1;0;0;0;1;0;1;0;2;0;2;0;0;6.666666667;9;0;0;20;6
171;0;0;1;0;0;1;1;1;0;2;20;2;0;0;15.55555556;9;15.55555556;4.5;24.44444444;4
172;0;0;1;0;1;0;1;0;2;0;20;0;15.29411765;9;0;0;12.94117647;2.5;0;0
173;0;0;1;0;0;1;1;0;0;2;25;0;0;0;14.28571429;9;10.47619048;2.5;0;0
174;0;0;1;0;1;1;1;0;2;2;10;0;7.368421053;9;20;7;11.57894737;2.5;0;0
175;0;0;1;0;0;1;1;0;0;2;20;0;0;0;15.29411765;7;7.058823529;2.5;0;0
176;0;0;1;0;0;1;1;1;0;2;15;2;0;0;13.33333333;9;6.666666667;2.5;22.66666667;6
177;0;0;1;0;1;0;1;1;2;0;20;2;7.222222222;5;0;0;9.444444444;6.5;5;6
178;0;1;0;0;0;1;1;1;0;2;25;2;0;0;25.71428571;7;20;2.5;31.42857143;8
179;1;0;0;0;1;0;0;1;2;0;0;2;3.888888889;9;0;0;0;0;4.444444444;6
180;0;0;0;1;0;1;1;1;0;2;5;2;0;0;15.78947368;5;7.368421053;2.5;9.473684211;8
181;0;1;0;0;0;1;1;0;0;2;10;0;0;0;16.19047619;7;10.47619048;2.5;0;0
182;0;0;0;1;1;0;1;1;2;0;25;2;6.086956522;9;0;0;9.565217391;4.5;9.565217391;4
183;0;0;0;1;0;1;1;1;0;2;5;2;0;0;18.57142857;5;10;6.5;21.42857143;4
184;0;0;0;1;1;1;0;1;2;2;0;2;9.333333333;9;17.33333333;5;0;0;10.66666667;6
185;1;0;0;0;1;0;1;1;2;0;15;2;20;5;0;0;12.72727273;6.5;16.36363636;6
186;0;0;1;0;0;1;1;1;0;2;20;2;0;0;12.94117647;5;7.058823529;4.5;10.58823529;8
187;0;0;0;1;0;1;1;1;0;2;10;2;0;0;9.333333333;5;14.66666667;4.5;20;8
188;1;0;0;0;1;0;1;1;2;0;25;2;6.666666667;7;0;0;10.47619048;6.5;14.28571429;4
189;0;1;0;0;0;1;1;0;0;2;15;0;0;0;4.285714286;5;15.71428571;4.5;0;0
190;0;0;1;0;0;1;1;1;0;2;25;2;0;0;10.76923077;7;10.76923077;6.5;23.07692308;4
191;1;0;0;0;1;0;1;0;2;0;15;0;20;5;0;0;6.315789474;6.5;0;0
192;0;0;1;0;1;0;1;1;2;0;10;2;20;7;0;0;27.27272727;4.5;27.27272727;8
193;0;0;1;0;0;1;1;0;0;2;5;0;0;0;31.42857143;9;17.14285714;2.5;0;0
194;0;0;1;0;0;1;1;1;0;2;20;2;0;0;7.692307692;9;23.07692308;4.5;13.84615385;4
195;0;0;0;1;1;1;0;1;2;2;0;2;9.333333333;9;25.33333333;5;0;0;12;6
196;0;0;0;1;1;1;0;1;2;2;0;2;31.42857143;7;20;5;0;0;28.57142857;8
197;0;0;1;0;0;1;1;1;0;2;20;2;0;0;20;7;9.090909091;4.5;16.36363636;8
198;1;0;0;0;1;1;1;0;2;2;5;0;16.92307692;5;9.230769231;7;26.15384615;6.5;0;0
199;0;0;1;0;0;0;1;1;0;0;15;2;0;0;0;0;13.33333333;6.5;24.44444444;4
200;0;0;1;0;0;1;1;0;0;2;5;0;0;0;5.185185185;7;8.148148148;2.5;0;0
201;0;0;0;1;1;1;0;1;2;2;0;2;3.888888889;9;10.55555556;5;0;0;5;4
202;1;0;0;0;1;0;1;0;2;0;15;0;15.29411765;9;0;0;12.94117647;2.5;0;0
203;0;1;0;0;0;1;1;1;0;2;25;2;0;0;10.58823529;7;22.35294118;6.5;10.58823529;4
204;0;1;0;0;1;1;1;0;2;2;25;0;15.55555556;7;20;9;17.77777778;2.5;0;0
205;0;1;0;0;0;1;1;1;0;2;15;2;0;0;12.72727273;7;20;6.5;30.90909091;8
206;0;0;0;1;0;0;1;1;0;0;10;2;0;0;0;0;7.368421053;6.5;9.473684211;4
207;0;0;0;1;0;1;0;1;0;2;0;2;0;0;42.22222222;5;0;0;24.44444444;6
208;0;1;0;0;0;1;1;1;0;2;20;2;0;0;24.44444444;9;33.33333333;4.5;24.44444444;4
209;0;1;0;0;0;1;1;0;0;2;5;0;0;0;10;9;15.71428571;4.5;0;0
210;0;0;1;0;0;1;1;1;0;2;25;2;0;0;3.888888889;5;5;4.5;6.111111111;8
211;0;1;0;0;1;1;1;0;2;2;10;0;3.529411765;9;10.58823529;5;17.64705882;4.5;0;0
212;0;0;0;1;1;0;1;1;2;0;15;2;6.086956522;7;0;0;9.565217391;6.5;7.826086957;4
213;1;0;0;0;1;0;1;1;2;0;15;2;1.666666667;9;0;0;8.333333333;4.5;5;4
214;0;0;1;0;1;1;1;0;2;2;10;0;17.33333333;5;22.66666667;7;17.33333333;6.5;0;0
215;0;1;0;0;0;1;1;1;0;2;15;2;0;0;25.71428571;7;20;6.5;25.71428571;4
216;0;0;1;0;0;1;1;0;0;2;5;0;0;0;2.4;5;5.6;6.5;0;0
217;0;0;0;1;1;0;1;1;2;0;5;2;13.04347826;5;0;0;16.52173913;6.5;9.565217391;6
218;1;0;0;0;1;0;1;1;2;0;5;2;16.36363636;9;0;0;16.36363636;2.5;16.36363636;6
219;1;0;0;0;1;0;1;1;2;0;25;2;20;5;0;0;20;4.5;20;8
220;1;0;0;0;1;1;1;0;2;2;25;0;11.11111111;7;13.33333333;9;24.44444444;2.5;0;0
221;0;0;1;0;0;1;1;1;0;2;20;2;0;0;28.88888889;5;6.666666667;4.5;20;8
222;0;0;0;1;0;1;1;1;0;2;5;2;0;0;11.30434783;9;6.086956522;4.5;6.956521739;8
223;0;0;1;0;0;1;1;1;0;2;5;2;0;0;6.111111111;7;8.333333333;6.5;5;4
224;0;0;1;0;1;0;1;1;2;0;15;2;7.586206897;7;0;0;7.586206897;2.5;7.586206897;8
225;0;0;1;0;1;1;1;0;2;2;20;0;4.347826087;5;4.347826087;7;6.086956522;6.5;0;0
226;0;0;1;0;1;0;1;0;2;0;15;0;9.565217391;5;0;0;5.217391304;6.5;0;0
227;0;0;1;0;1;0;1;1;2;0;5;2;3.157894737;9;0;0;15.78947368;4.5;9.473684211;4
228;0;1;0;0;0;1;1;0;0;2;10;0;0;0;44;7;28;2.5;0;0
229;0;0;0;1;0;0;1;1;0;0;20;2;0;0;0;0;7.368421053;6.5;11.57894737;6
230;1;0;0;0;1;0;1;1;2;0;5;2;10;7;0;0;15.71428571;2.5;21.42857143;8
231;0;0;1;0;0;0;1;1;0;0;15;2;0;0;0;0;12.94117647;6.5;12.94117647;6
232;1;0;0;0;1;1;0;1;2;2;0;2;20;5;9.333333333;7;0;0;20;8
233;0;0;1;0;1;1;1;0;2;2;25;0;12.72727273;7;12.72727273;9;18.18181818;2.5;0;0
234;0;0;0;1;0;1;1;1;0;2;15;2;0;0;9.473684211;5;15.78947368;4.5;9.473684211;8
235;0;0;1;0;0;1;1;1;0;2;20;2;0;0;10.90909091;5;12.72727273;6.5;20;8
236;0;0;1;0;1;0;1;1;2;0;15;2;76;5;0;0;28;6.5;44;6
237;0;0;1;0;0;0;1;1;0;0;10;2;0;0;0;0;20;6.5;10.58823529;6
238;0;0;1;0;0;0;1;1;0;0;25;2;0;0;0;0;12;2.5;36;8
239;0;0;1;0;1;1;1;0;2;2;15;0;14.07407407;5;5.185185185;7;5.185185185;6.5;0;0
240;0;0;1;0;1;1;1;0;2;2;10;0;15.71428571;7;15.71428571;5;14.28571429;6.5;0;0
241;0;1;0;0;0;1;0;1;0;2;0;2;0;0;16.19047619;5;0;0;8.571428571;8
242;0;0;0;1;0;0;1;1;0;0;10;2;0;0;0;0;20;2.5;52;6
243;0;1;0;0;1;1;0;1;2;2;0;2;36;7;52;9;0;0;36;4
244;0;1;0;0;0;1;1;1;0;2;20;2;0;0;10.34482759;5;6.206896552;4.5;6.206896552;8
245;1;0;0;0;1;0;1;0;2;0;25;0;10.66666667;5;0;0;14.66666667;6.5;0;0
246;0;0;1;0;1;0;1;1;2;0;20;2;18.57142857;9;0;0;10;2.5;11.42857143;6
247;1;0;0;0;1;0;1;1;2;0;25;2;9.333333333;9;0;0;14.66666667;4.5;14.66666667;4
